TransactionID,TransactionDate,CustomerID,CustomerName,Gender,Age,City,State,ProductName,Category,SubCategory,Quantity,Price,PaymentMode,OrderStatus
TXN100531,05-01-2025,CUST1728,Dhruv Gandhi,Female,28,Pune,Maharashtra,HP Laptop,Electronics,Laptop,2,72000,Cash,Returned
TXN100532,2025/06/11,CUST1353,Jayesh Dave,Male,40,Hyderabad,Telangana,Adidas T-Shirt,Fashion,Clothing,5,1800,Cash,Cancelled
TXN100533,23-12-2025,CUST1964,Darshit Soni,Female,42,Kolkata,West Bengal,Wooden Table,Furniture,Table,2,12000,UPI,Cancelled
TXN100534,26-04-2025,CUST1308,Zain Sen,Female,29,Mumbai,Maharashtra,Nike Shoes,Fashion,Footwear,2,4500,Cash,Returned
TXN100535,24-11-2025,CUST1618,Yuvraj  Bhalla,Male,42,Delhi,Delhi,Sony Headphones,Electronics,Accessories,3,5000,Cash,Delivered
TXN100536,16-09-2025,CUST1590,Tarini Majumdar,Female,42,Chennai,Tamil Nadu,Adidas T-Shirt,Fashion,Clothing,3,1800,Debit Card,Returned
TXN100537,2025/03/30,CUST1251,Aarush Mander,Male,20,Pune,Maharashtra,HP Laptop,Electronics,Laptop,2,72000,Debit Card,Cancelled
TXN100538,2026/01/02,CUST1492,Tiya Shan,Female,19,Mumbai,Maharashtra,Wooden Table,Furniture,Table,1,12000,Debit Card,Delivered
TXN100539,22-11-2025,CUST1425,Seher Varughese,Female,28,Bengaluru,Karnataka,Wooden Table,Furniture,Table,2,12000,Credit Card,Delivered
TXN100540,2025/11/12,CUST1082,Samaira Chowdhury,Male,19,Kolkata,West Bengal,Wooden Table,Furniture,Table,5,12000,Credit Card,Cancelled
TXN100541,2025/07/04,CUST1380,Raunak Dayal,Male,34,Hyderabad,Telangana,Sony Headphones,Electronics,Accessories,5,5000,Credit Card,Delivered
TXN100542,2025/10/05,CUST1190,Madhup Kale,Male,24,Delhi,Delhi,HP Laptop,Electronics,Laptop,4,72000,UPI,Delivered
TXN100543,05-03-2025,CUST1991,Eva Sharaf,Female,36,Bengaluru,Karnataka,Nike Shoes,Fashion,Footwear,1,4500,Cash,Cancelled
TXN100544,23-03-2025,CUST1743,Samiha Toor,Male,32,Hyderabad,Telangana,Nike Shoes,Fashion,Footwear,4,4500,Credit Card,Returned
TXN100545,13-11-2025,CUST1799,Stuvan Buch,Female,54,Bengaluru,Karnataka,iPhone 14,Electronics,Mobile,4,65000,Credit Card,Returned
TXN100546,13-01-2025,CUST1996,Devansh Deo,Male,52,Chennai,Tamil Nadu,Adidas T-Shirt,Fashion,Clothing,5,1800,Cash,Returned
TXN100547,22-08-2025,CUST1926,Raghav Sankaran,Male,30,Pune,Maharashtra,Nike Shoes,Fashion,Footwear,4,4500,Credit Card,Returned
TXN100548,2025/03/17,CUST1039,Nehmat Sarin,Female,33,Pune,Maharashtra,Adidas T-Shirt,Fashion,Clothing,2,1800,Debit Card,Delivered
TXN100549,08-10-2025,CUST1597,Ela Kalla,Female,47,Mumbai,Maharashtra,Sony Headphones,Electronics,Accessories,5,5000,Credit Card,Returned
TXN100550,15-07-2025,CUST1366,Reyansh Banerjee,Female,48,Kolkata,West Bengal,Nike Shoes,Fashion,Footwear,5,4500,Credit Card,Delivered
TXN100551,27-05-2025,CUST1227,Abram Talwar,Male,60,Chennai,Tamil Nadu,Adidas T-Shirt,Fashion,Clothing,4,1800,Debit Card,Returned
TXN100552,2025/12/04,CUST1365,Amani Sem,Male,20,Pune,Maharashtra,HP Laptop,Electronics,Laptop,5,72000,Debit Card,Returned
TXN100553,07-11-2025,CUST1008,Aarna Kibe,Male,59,Mumbai,Maharashtra,Adidas T-Shirt,Fashion,Clothing,2,1800,Cash,Cancelled
TXN100554,2025/02/17,CUST1418,Purab Walla,Female,24,Pune,Maharashtra,Samsung Galaxy S22,Electronics,Mobile,5,58000,UPI,Cancelled
TXN100555,2025/05/15,CUST1968,Heer Lala,Female,32,Bengaluru,Karnataka,Nike Shoes,Fashion,Footwear,1,4500,Cash,Returned
TXN100556,2025/09/11,CUST1231,Indrajit Madan,Male,27,Chennai,Tamil Nadu,iPhone 14,Electronics,Mobile,3,65000,Debit Card,Returned
TXN100557,04-09-2025,CUST1000,Alia Sundaram,Male,43,Kolkata,West Bengal,Adidas T-Shirt,Fashion,Clothing,2,1800,Credit Card,Delivered
TXN100558,2025/05/06,CUST1621,Bhamini Bali,Male,54,Hyderabad,Telangana,Nike Shoes,Fashion,Footwear,2,4500,UPI,Delivered
TXN100559,2025/05/26,CUST1385,Neelofar Deep,Female,27,Delhi,Delhi,Nike Shoes,Fashion,Footwear,2,4500,Credit Card,Delivered
TXN100560,2026/01/04,CUST1706,Sahil Dewan,Male,39,Chennai,Tamil Nadu,Adidas T-Shirt,Fashion,Clothing,3,1800,Debit Card,Cancelled
TXN100561,01-04-2025,CUST1275,Zaina Bhardwaj,Female,53,Mumbai,Maharashtra,iPhone 14,Electronics,Mobile,5,65000,UPI,Cancelled
TXN100562,13-02-2025,CUST1339,Adah Raja,Male,21,Chennai,Tamil Nadu,iPhone 14,Electronics,Mobile,3,65000,Debit Card,Delivered
TXN100563,2025/03/23,CUST1899,Bhamini Bhakta,Female,44,Delhi,Delhi,iPhone 14,Electronics,Mobile,5,65000,Debit Card,Returned
TXN100564,28-09-2025,CUST1441,Mohanlal Rout,Male,20,Pune,Maharashtra,iPhone 14,Electronics,Mobile,2,65000,Cash,Returned
TXN100565,20-04-2025,CUST1454,Anay Dada,Male,58,Hyderabad,Telangana,Sony Headphones,Electronics,Accessories,4,5000,Credit Card,Cancelled
TXN100566,04-01-2026,CUST1210,Vaibhav Sundaram,Male,29,Pune,Maharashtra,HP Laptop,Electronics,Laptop,1,72000,Credit Card,Returned
TXN100567,2025/03/09,CUST1247,Aarna Sachdev,Male,45,Hyderabad,Telangana,Nike Shoes,Fashion,Footwear,2,4500,UPI,Cancelled
TXN100568,2025/10/02,CUST1348,Divyansh Behl,Male,38,Pune,Maharashtra,Samsung Galaxy S22,Electronics,Mobile,5,58000,Debit Card,Cancelled
TXN100569,23-05-2025,CUST1319,Nakul Wagle,Male,31,Bengaluru,Karnataka,Samsung Galaxy S22,Electronics,Mobile,5,58000,Debit Card,Cancelled
TXN100570,08-03-2025,CUST1295,Dhanuk Wagle,Male,22,Chennai,Tamil Nadu,Samsung Galaxy S22,Electronics,Mobile,1,58000,UPI,Delivered
TXN100571,2025/10/17,CUST1326,Ritvik Iyer,Male,53,Hyderabad,Telangana,Wooden Table,Furniture,Table,4,12000,Debit Card,Delivered
TXN100572,25-11-2025,CUST1385,Riaan Venkataraman,Male,30,Chennai,Tamil Nadu,iPhone 14,Electronics,Mobile,5,65000,Cash,Returned
TXN100573,2025/11/18,CUST1145,Amira Bains,Female,25,Bengaluru,Karnataka,Adidas T-Shirt,Fashion,Clothing,5,1800,UPI,Cancelled
TXN100574,10-07-2025,CUST1139,Kimaya Ganesh,Male,35,Kolkata,West Bengal,iPhone 14,Electronics,Mobile,1,65000,UPI,Returned
TXN100575,10-04-2025,CUST1588,Mishti Dugar,Female,24,Chennai,Tamil Nadu,Wooden Table,Furniture,Table,3,12000,Debit Card,Cancelled
TXN100576,28-11-2025,CUST1732,Shamik Viswanathan,Male,56,Hyderabad,Telangana,Sony Headphones,Electronics,Accessories,3,5000,Debit Card,Delivered
TXN100577,20-04-2025,CUST1819,Amira Mandal,Female,58,Mumbai,Maharashtra,Nike Shoes,Fashion,Footwear,5,4500,Credit Card,Cancelled
TXN100578,2025/07/19,CUST1033,Nirvaan Chada,Male,48,Delhi,Delhi,Nike Shoes,Fashion,Footwear,2,4500,Credit Card,Delivered
TXN100579,2025/08/04,CUST1526,Adah Behl,Male,25,Bengaluru,Karnataka,iPhone 14,Electronics,Mobile,3,65000,UPI,Returned
TXN100580,23-12-2025,CUST1528,Rasha Agrawal,Female,54,Chennai,Tamil Nadu,Adidas T-Shirt,Fashion,Clothing,4,1800,Debit Card,Delivered
TXN100581,2025/10/23,CUST1737,Purab Goswami,Female,50,Pune,Maharashtra,Wooden Table,Furniture,Table,4,12000,Cash,Cancelled
TXN100582,17-10-2025,CUST1352,Ryan Dixit,Male,28,Chennai,Tamil Nadu,Wooden Table,Furniture,Table,5,12000,Cash,Returned
TXN100583,16-01-2025,CUST1577,Aarav Sridhar,Male,34,Pune,Maharashtra,Sony Headphones,Electronics,Accessories,1,5000,UPI,Delivered
TXN100584,2025/03/15,CUST1950,Hridaan Andra,Female,58,Bengaluru,Karnataka,Wooden Table,Furniture,Table,4,12000,UPI,Delivered
TXN100585,09-12-2025,CUST1636,Riaan Trivedi,Female,33,Chennai,Tamil Nadu,HP Laptop,Electronics,Laptop,4,72000,Debit Card,Delivered
TXN100586,2026/01/02,CUST1454,Heer Sant,Female,56,Mumbai,Maharashtra,Wooden Table,Furniture,Table,4,12000,Cash,Cancelled
TXN100587,13-02-2025,CUST1309,Eva Varghese,Male,40,Delhi,Delhi,iPhone 14,Electronics,Mobile,2,65000,Cash,Returned
TXN100588,09-04-2025,CUST1283,Kiaan Basak,Female,28,Chennai,Tamil Nadu,Sony Headphones,Electronics,Accessories,5,5000,Credit Card,Cancelled
TXN100589,24-06-2025,CUST1750,Amani Saha,Male,52,Bengaluru,Karnataka,Nike Shoes,Fashion,Footwear,3,4500,Credit Card,Returned
TXN100590,15-11-2025,CUST1916,Faiyaz Bains,Female,38,Mumbai,Maharashtra,Sony Headphones,Electronics,Accessories,2,5000,UPI,Returned
TXN100591,2025/03/29,CUST1438,Tiya Koshy,Male,48,Mumbai,Maharashtra,HP Laptop,Electronics,Laptop,4,72000,Cash,Returned
TXN100592,2025/07/15,CUST1656,Stuvan Joshi,Male,51,Kolkata,West Bengal,Wooden Table,Furniture,Table,2,12000,UPI,Delivered
TXN100593,04-05-2025,CUST1526,Eshani Bal,Male,47,Hyderabad,Telangana,Adidas T-Shirt,Fashion,Clothing,3,1800,Cash,Returned
TXN100594,2025/01/26,CUST1761,Kavya Bajaj,Female,36,Pune,Maharashtra,iPhone 14,Electronics,Mobile,2,65000,Cash,Delivered
TXN100595,11-11-2025,CUST1461,Sumer Bava,Female,42,Mumbai,Maharashtra,HP Laptop,Electronics,Laptop,5,72000,Credit Card,Returned
TXN100596,2025/10/09,CUST1906,Riaan Kade,Male,32,Kolkata,West Bengal,Wooden Table,Furniture,Table,1,12000,Cash,Returned
TXN100597,2025/04/24,CUST1642,Hansh Batra,Female,18,Mumbai,Maharashtra,iPhone 14,Electronics,Mobile,3,65000,Debit Card,Delivered
TXN100598,01-11-2025,CUST1748,Amani Kurian,Female,29,Kolkata,West Bengal,HP Laptop,Electronics,Laptop,1,72000,UPI,Cancelled
TXN100599,16-07-2025,CUST1200,Veer Kashyap,Male,47,Hyderabad,Telangana,Wooden Table,Furniture,Table,5,12000,Credit Card,Returned
TXN100600,2025/01/08,CUST1843,Lavanya Kakar,Female,45,Pune,Maharashtra,Samsung Galaxy S22,Electronics,Mobile,5,58000,UPI,Cancelled
TXN100601,2025/11/04,CUST1192,Tushar Dixit,Female,52,Chennai,Tamil Nadu,Adidas T-Shirt,Fashion,Clothing,1,1800,Cash,Cancelled
TXN100602,2025/07/10,CUST1986,Yasmin Garde,Female,32,Hyderabad,Telangana,HP Laptop,Electronics,Laptop,1,72000,Cash,Cancelled
TXN100603,29-09-2025,CUST1151,Devansh Choudhury,Female,56,Pune,Maharashtra,Sony Headphones,Electronics,Accessories,1,5000,Cash,Returned
TXN100604,04-05-2025,CUST1413,Trisha Dada,Male,47,Chennai,Tamil Nadu,Nike Shoes,Fashion,Footwear,3,4500,Cash,Delivered
TXN100605,2025/12/13,CUST1204,Jayan Dass,Female,25,Pune,Maharashtra,Samsung Galaxy S22,Electronics,Mobile,1,58000,UPI,Delivered
TXN100606,2025/09/18,CUST1028,Drishya Butala,Female,39,Delhi,Delhi,Wooden Table,Furniture,Table,3,12000,UPI,Cancelled
TXN100607,2025/09/22,CUST1057,Dhanuk Garde,Male,48,Mumbai,Maharashtra,Adidas T-Shirt,Fashion,Clothing,1,1800,UPI,Cancelled
TXN100608,2025/08/30,CUST1449,Sahil Kala,Male,22,Chennai,Tamil Nadu,iPhone 14,Electronics,Mobile,5,65000,Cash,Delivered
TXN100609,15-11-2025,CUST1855,Mahika Srinivas,Female,27,Hyderabad,Telangana,Samsung Galaxy S22,Electronics,Mobile,1,58000,Credit Card,Cancelled
TXN100610,07-01-2025,CUST1147,Onkar Rama,Male,18,Chennai,Tamil Nadu,Sony Headphones,Electronics,Accessories,2,5000,Cash,Cancelled
TXN100611,2025/04/19,CUST1376,Aaina Amble,Female,55,Pune,Maharashtra,Sony Headphones,Electronics,Accessories,2,5000,UPI,Returned
TXN100612,25-03-2025,CUST1861,Ehsaan Uppal,Female,54,Kolkata,West Bengal,iPhone 14,Electronics,Mobile,3,65000,Cash,Cancelled
TXN100613,02-10-2025,CUST1784,Kashvi Chakraborty,Female,32,Kolkata,West Bengal,Adidas T-Shirt,Fashion,Clothing,2,1800,Debit Card,Returned
TXN100614,27-12-2025,CUST1744,Samar Subramaniam,Female,18,Kolkata,West Bengal,HP Laptop,Electronics,Laptop,3,72000,Debit Card,Cancelled
TXN100615,26-05-2025,CUST1533,Drishya Dyal,Male,47,Chennai,Tamil Nadu,Wooden Table,Furniture,Table,5,12000,Cash,Delivered
TXN100616,2025/03/16,CUST1904,Siya Ahluwalia,Male,44,Delhi,Delhi,Samsung Galaxy S22,Electronics,Mobile,3,58000,Credit Card,Cancelled
TXN100617,2025/09/03,CUST1794,Elakshi Tripathi,Female,37,Chennai,Tamil Nadu,Adidas T-Shirt,Fashion,Clothing,2,1800,UPI,Returned
TXN100618,30-10-2025,CUST1149,Inaaya  Bains,Male,60,Kolkata,West Bengal,HP Laptop,Electronics,Laptop,3,72000,UPI,Returned
TXN100619,22-11-2025,CUST1185,Heer Batta,Female,34,Mumbai,Maharashtra,Samsung Galaxy S22,Electronics,Mobile,3,58000,UPI,Returned
TXN100620,2025/01/21,CUST1119,Tejas Solanki,Male,56,Hyderabad,Telangana,HP Laptop,Electronics,Laptop,5,72000,Debit Card,Delivered
TXN100621,30-04-2025,CUST1305,Yuvraj  Tak,Female,60,Pune,Maharashtra,Samsung Galaxy S22,Electronics,Mobile,5,58000,Cash,Cancelled
TXN100622,24-03-2025,CUST1871,Trisha Chacko,Male,47,Kolkata,West Bengal,HP Laptop,Electronics,Laptop,4,72000,Debit Card,Delivered
TXN100623,2025/08/19,CUST1145,Nehmat Banik,Female,28,Delhi,Delhi,Adidas T-Shirt,Fashion,Clothing,4,1800,Credit Card,Cancelled
TXN100624,2025/05/23,CUST1089,Advik Lall,Male,52,Bengaluru,Karnataka,Nike Shoes,Fashion,Footwear,2,4500,UPI,Returned
TXN100625,2025/01/11,CUST1382,Vihaan Sidhu,Female,34,Chennai,Tamil Nadu,Adidas T-Shirt,Fashion,Clothing,5,1800,Cash,Cancelled
TXN100626,2025/02/24,CUST1846,Kismat Amble,Female,35,Hyderabad,Telangana,HP Laptop,Electronics,Laptop,4,72000,Cash,Delivered
TXN100627,2025/02/02,CUST1932,Ryan Mander,Male,52,Mumbai,Maharashtra,iPhone 14,Electronics,Mobile,2,65000,Debit Card,Returned
TXN100628,2025/07/02,CUST1264,Aarav Char,Male,29,Mumbai,Maharashtra,Adidas T-Shirt,Fashion,Clothing,4,1800,Cash,Delivered
TXN100629,2025/07/30,CUST1561,Gatik Singhal,Male,54,Hyderabad,Telangana,Adidas T-Shirt,Fashion,Clothing,3,1800,UPI,Delivered
TXN100630,29-11-2025,CUST1073,Mamooty Gala,Male,41,Hyderabad,Telangana,iPhone 14,Electronics,Mobile,4,65000,Debit Card,Returned
TXN100631,11-06-2025,CUST1313,Vritika Sathe,Male,23,Mumbai,Maharashtra,iPhone 14,Electronics,Mobile,1,65000,Debit Card,Cancelled
TXN100632,2025/01/16,CUST1375,Sahil Hayre,Male,31,Pune,Maharashtra,Wooden Table,Furniture,Table,1,12000,Cash,Cancelled
TXN100633,10-04-2025,CUST1434,Ela Dhar,Female,53,Hyderabad,Telangana,Wooden Table,Furniture,Table,2,12000,Cash,Returned
TXN100634,27-11-2025,CUST1714,Lakshit Ahluwalia,Male,38,Mumbai,Maharashtra,Wooden Table,Furniture,Table,1,12000,Cash,Cancelled
TXN100635,06-03-2025,CUST1721,Shalv Dayal,Male,26,Mumbai,Maharashtra,Wooden Table,Furniture,Table,5,12000,Debit Card,Returned
TXN100636,2025/09/12,CUST1588,Azad Ganesan,Female,35,Chennai,Tamil Nadu,Wooden Table,Furniture,Table,5,12000,Cash,Delivered
TXN100637,23-04-2025,CUST1356,Himmat Shanker,Female,31,Mumbai,Maharashtra,Wooden Table,Furniture,Table,1,12000,UPI,Delivered
TXN100638,26-05-2025,CUST1494,Arhaan Saha,Male,53,Bengaluru,Karnataka,Nike Shoes,Fashion,Footwear,1,4500,Credit Card,Cancelled
TXN100639,2025/08/28,CUST1293,Jayant Saraf,Female,43,Kolkata,West Bengal,HP Laptop,Electronics,Laptop,5,72000,Credit Card,Cancelled
TXN100640,04-08-2025,CUST1059,Ela Garg,Male,27,Mumbai,Maharashtra,Sony Headphones,Electronics,Accessories,4,5000,UPI,Delivered
TXN100641,03-05-2025,CUST1708,Neelofar Aggarwal,Female,50,Mumbai,Maharashtra,HP Laptop,Electronics,Laptop,5,72000,Credit Card,Cancelled
TXN100642,2025/07/10,CUST1980,Amani Soman,Female,52,Kolkata,West Bengal,HP Laptop,Electronics,Laptop,2,72000,Credit Card,Returned
TXN100643,2025/01/27,CUST1617,Madhav Rattan,Female,55,Bengaluru,Karnataka,iPhone 14,Electronics,Mobile,2,65000,Credit Card,Returned
TXN100644,2025/03/17,CUST1274,Baiju Ahluwalia,Male,38,Delhi,Delhi,Adidas T-Shirt,Fashion,Clothing,5,1800,Cash,Cancelled
TXN100645,2025/08/24,CUST1276,Anahi Johal,Male,47,Delhi,Delhi,Nike Shoes,Fashion,Footwear,4,4500,UPI,Delivered
TXN100646,2025/05/10,CUST1418,Diya Ben,Female,42,Kolkata,West Bengal,Samsung Galaxy S22,Electronics,Mobile,2,58000,UPI,Delivered
TXN100647,2025/09/02,CUST1566,Ryan Suresh,Female,56,Pune,Maharashtra,Samsung Galaxy S22,Electronics,Mobile,3,58000,Credit Card,Delivered
TXN100648,14-03-2025,CUST1150,Akarsh Batra,Female,24,Mumbai,Maharashtra,Samsung Galaxy S22,Electronics,Mobile,3,58000,Credit Card,Delivered
TXN100649,2025/10/25,CUST1108,Umang Vig,Female,46,Chennai,Tamil Nadu,Wooden Table,Furniture,Table,1,12000,Debit Card,Cancelled
TXN100650,2025/07/08,CUST1529,Amira Acharya,Male,51,Chennai,Tamil Nadu,Sony Headphones,Electronics,Accessories,4,5000,UPI,Returned
TXN100651,2025/01/09,CUST1495,Ivana Cherian,Male,44,Pune,Maharashtra,Adidas T-Shirt,Fashion,Clothing,5,1800,Debit Card,Cancelled
TXN100652,2025/07/22,CUST1297,Kiara Mane,Male,59,Chennai,Tamil Nadu,Nike Shoes,Fashion,Footwear,1,4500,Debit Card,Cancelled
TXN100653,2025/02/23,CUST1312,Himmat Banerjee,Male,56,Delhi,Delhi,HP Laptop,Electronics,Laptop,3,72000,Debit Card,Returned
TXN100654,28-04-2025,CUST1754,Lavanya Date,Female,41,Chennai,Tamil Nadu,Samsung Galaxy S22,Electronics,Mobile,3,58000,Cash,Delivered
TXN100655,05-01-2025,CUST1276,Vihaan Kadakia,Male,21,Pune,Maharashtra,iPhone 14,Electronics,Mobile,4,65000,Credit Card,Delivered
TXN100656,25-03-2025,CUST1611,Tarini Vyas,Female,25,Mumbai,Maharashtra,Samsung Galaxy S22,Electronics,Mobile,1,58000,Debit Card,Delivered
TXN100657,2025/05/31,CUST1671,Baiju Sami,Male,23,Mumbai,Maharashtra,iPhone 14,Electronics,Mobile,5,65000,UPI,Delivered
TXN100658,13-06-2025,CUST1985,Neelofar Cherian,Male,56,Pune,Maharashtra,Wooden Table,Furniture,Table,1,12000,Cash,Cancelled
TXN100659,2025/06/16,CUST1913,Lavanya Balan,Male,52,Delhi,Delhi,Wooden Table,Furniture,Table,4,12000,Credit Card,Delivered
TXN100660,12-04-2025,CUST1084,Shray Dar,Male,36,Bengaluru,Karnataka,Adidas T-Shirt,Fashion,Clothing,1,1800,Credit Card,Cancelled
TXN100661,2025/05/22,CUST1968,Aarush Sani,Female,42,Bengaluru,Karnataka,Samsung Galaxy S22,Electronics,Mobile,5,58000,Debit Card,Cancelled
TXN100662,2025/04/14,CUST1058,Madhav Toor,Female,20,Delhi,Delhi,HP Laptop,Electronics,Laptop,1,72000,Credit Card,Cancelled
TXN100663,2025/04/30,CUST1115,Diya Sha,Male,34,Bengaluru,Karnataka,Sony Headphones,Electronics,Accessories,1,5000,UPI,Returned
TXN100664,2025/04/12,CUST1172,Kashvi Amble,Male,36,Chennai,Tamil Nadu,iPhone 14,Electronics,Mobile,4,65000,Debit Card,Delivered
TXN100665,05-10-2025,CUST1763,Damini Saxena,Male,38,Kolkata,West Bengal,Adidas T-Shirt,Fashion,Clothing,4,1800,Credit Card,Returned
TXN100666,14-04-2025,CUST1236,Tanya Desai,Male,50,Hyderabad,Telangana,Adidas T-Shirt,Fashion,Clothing,4,1800,UPI,Returned
TXN100667,31-10-2025,CUST1102,Devansh Sharaf,Male,36,Hyderabad,Telangana,Sony Headphones,Electronics,Accessories,3,5000,Cash,Delivered
TXN100668,02-04-2025,CUST1056,Adira Majumdar,Male,23,Mumbai,Maharashtra,Samsung Galaxy S22,Electronics,Mobile,3,58000,Debit Card,Cancelled
TXN100669,03-02-2025,CUST1555,Neysa Golla,Male,46,Chennai,Tamil Nadu,Sony Headphones,Electronics,Accessories,3,5000,Debit Card,Delivered
TXN100670,23-04-2025,CUST1087,Ehsaan Sachdeva,Male,32,Kolkata,West Bengal,Samsung Galaxy S22,Electronics,Mobile,5,58000,UPI,Delivered
TXN100671,2025/03/20,CUST1342,Lakshay Goswami,Female,24,Hyderabad,Telangana,Wooden Table,Furniture,Table,2,12000,Credit Card,Cancelled
TXN100672,12-08-2025,CUST1220,Badal Keer,Male,37,Delhi,Delhi,Adidas T-Shirt,Fashion,Clothing,5,1800,Cash,Returned
TXN100673,2025/10/07,CUST1595,Anika Dora,Male,29,Chennai,Tamil Nadu,Nike Shoes,Fashion,Footwear,5,4500,Cash,Cancelled
TXN100674,2025/08/28,CUST1432,Shayak Chada,Female,52,Pune,Maharashtra,Nike Shoes,Fashion,Footwear,5,4500,Credit Card,Cancelled
TXN100675,06-07-2025,CUST1247,Lakshit Chand,Male,22,Kolkata,West Bengal,Adidas T-Shirt,Fashion,Clothing,4,1800,Debit Card,Returned
TXN100676,2025/06/28,CUST1788,Jayant Taneja,Female,32,Pune,Maharashtra,Adidas T-Shirt,Fashion,Clothing,3,1800,Cash,Cancelled
TXN100677,19-09-2025,CUST1582,Uthkarsh Aurora,Female,45,Pune,Maharashtra,Sony Headphones,Electronics,Accessories,2,5000,Credit Card,Returned
TXN100678,12-05-2025,CUST1766,Purab Sami,Female,55,Mumbai,Maharashtra,HP Laptop,Electronics,Laptop,3,72000,Cash,Cancelled
TXN100679,2025/03/10,CUST1154,Alia Basu,Female,57,Kolkata,West Bengal,Adidas T-Shirt,Fashion,Clothing,1,1800,Cash,Delivered
TXN100680,2025/04/29,CUST1543,Sumer Rege,Male,21,Kolkata,West Bengal,Sony Headphones,Electronics,Accessories,3,5000,UPI,Returned
TXN100681,2025/10/11,CUST1922,Dhanush Hegde,Male,40,Pune,Maharashtra,Adidas T-Shirt,Fashion,Clothing,3,1800,Credit Card,Delivered
TXN100682,07-09-2025,CUST1821,Ryan Sinha,Female,26,Mumbai,Maharashtra,Sony Headphones,Electronics,Accessories,4,5000,Credit Card,Cancelled
TXN100683,12-02-2025,CUST1025,Raunak Bobal,Female,56,Chennai,Tamil Nadu,Sony Headphones,Electronics,Accessories,2,5000,Credit Card,Delivered
TXN100684,10-09-2025,CUST1175,Zaina Saini,Female,36,Pune,Maharashtra,Sony Headphones,Electronics,Accessories,3,5000,Debit Card,Cancelled
TXN100685,2025/08/15,CUST1617,Inaaya  Vyas,Male,50,Pune,Maharashtra,HP Laptop,Electronics,Laptop,4,72000,Cash,Cancelled
TXN100686,30-12-2025,CUST1897,Biju Desai,Female,35,Pune,Maharashtra,iPhone 14,Electronics,Mobile,3,65000,Cash,Delivered
TXN100687,06-12-2025,CUST1147,Vedika Shroff,Female,52,Mumbai,Maharashtra,HP Laptop,Electronics,Laptop,2,72000,UPI,Returned
TXN100688,24-07-2025,CUST1379,Urvi Talwar,Male,56,Chennai,Tamil Nadu,iPhone 14,Electronics,Mobile,2,65000,UPI,Cancelled
TXN100689,2025/09/09,CUST1542,Dharmajan Kar,Male,48,Bengaluru,Karnataka,Samsung Galaxy S22,Electronics,Mobile,1,58000,UPI,Delivered
TXN100690,08-11-2025,CUST1705,Ishaan Mangal,Female,28,Mumbai,Maharashtra,HP Laptop,Electronics,Laptop,1,72000,Credit Card,Cancelled
TXN100691,13-12-2025,CUST1910,Aarna Tella,Female,23,Pune,Maharashtra,Wooden Table,Furniture,Table,1,12000,UPI,Cancelled
TXN100692,2025/06/20,CUST1040,Neysa Sridhar,Female,45,Kolkata,West Bengal,Sony Headphones,Electronics,Accessories,1,5000,Debit Card,Cancelled
TXN100693,04-05-2025,CUST1952,Badal Dutta,Female,34,Delhi,Delhi,iPhone 14,Electronics,Mobile,3,65000,UPI,Cancelled
TXN100694,17-01-2025,CUST1331,Aayush Dhaliwal,Female,22,Kolkata,West Bengal,iPhone 14,Electronics,Mobile,4,65000,Credit Card,Delivered
TXN100695,2025/05/20,CUST1444,Diya Bhargava,Female,48,Mumbai,Maharashtra,Nike Shoes,Fashion,Footwear,1,4500,Debit Card,Returned
TXN100696,24-11-2025,CUST1763,Shanaya Yadav,Female,33,Delhi,Delhi,Samsung Galaxy S22,Electronics,Mobile,3,58000,Debit Card,Cancelled
TXN100697,27-12-2025,CUST1258,Rhea Mallick,Male,22,Delhi,Delhi,Adidas T-Shirt,Fashion,Clothing,4,1800,Credit Card,Cancelled
TXN100698,2025/07/16,CUST1981,Indrajit Choudhry,Male,51,Chennai,Tamil Nadu,Wooden Table,Furniture,Table,4,12000,Debit Card,Returned
TXN100699,2025/04/23,CUST1713,Vanya Shan,Female,55,Bengaluru,Karnataka,Wooden Table,Furniture,Table,5,12000,Credit Card,Cancelled
TXN100700,2025/11/23,CUST1178,Badal Deol,Male,28,Hyderabad,Telangana,Samsung Galaxy S22,Electronics,Mobile,1,58000,Credit Card,Cancelled
TXN100701,2025/05/11,CUST1392,Himmat Doctor,Male,33,Mumbai,Maharashtra,iPhone 14,Electronics,Mobile,2,65000,Credit Card,Cancelled
TXN100702,2025/03/29,CUST1476,Dhanuk Sunder,Male,49,Pune,Maharashtra,Adidas T-Shirt,Fashion,Clothing,5,1800,Cash,Delivered
TXN100703,07-05-2025,CUST1403,Saksham Kalla,Male,60,Kolkata,West Bengal,Adidas T-Shirt,Fashion,Clothing,4,1800,Debit Card,Delivered
TXN100704,23-08-2025,CUST1418,Yakshit Bhagat,Male,60,Bengaluru,Karnataka,Samsung Galaxy S22,Electronics,Mobile,1,58000,Debit Card,Cancelled
TXN100705,26-01-2025,CUST1599,Shamik Vohra,Female,38,Chennai,Tamil Nadu,Adidas T-Shirt,Fashion,Clothing,4,1800,Cash,Delivered
TXN100706,03-02-2025,CUST1463,Indranil Lalla,Male,46,Chennai,Tamil Nadu,iPhone 14,Electronics,Mobile,5,65000,UPI,Cancelled
TXN100707,2025/04/10,CUST1867,Biju Barad,Male,19,Kolkata,West Bengal,Nike Shoes,Fashion,Footwear,3,4500,UPI,Delivered
